algorithm_name,dataset_name,algorithm,leaf_size,n_neighbors,weights,mean_fit_time
AdaBoost,make_regression,"MLPRegressor(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=170, learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
       random_state=None, shuffle=True, solver='adam', tol=0.0001,
       validation_fraction=0.1, verbose=False, warm_start=False)",80,364.8232198556264
AdaBoost,make_regression,"MLPRegressor(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=170, learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
       random_state=None, shuffle=True, solver='adam', tol=0.0001,
       validation_fraction=0.1, verbose=False, warm_start=False)",90,412.0438241958618
AdaBoost,make_regression,"MLPRegressor(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=170, learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
       random_state=None, shuffle=True, solver='adam', tol=0.0001,
       validation_fraction=0.1, verbose=False, warm_start=False)",100,456.4356228510539
AdaBoost,make_regression,"MLPRegressor(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=170, learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
       random_state=None, shuffle=True, solver='adam', tol=0.0001,
       validation_fraction=0.1, verbose=False, warm_start=False)",110,504.72820981343585
AdaBoost,make_regression,"MLPRegressor(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=170, learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
       random_state=None, shuffle=True, solver='adam', tol=0.0001,
       validation_fraction=0.1, verbose=False, warm_start=False)",120,546.5548241138458
AdaBoost,make_regression,"MLPRegressor(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=170, learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
       random_state=None, shuffle=True, solver='adam', tol=0.0001,
       validation_fraction=0.1, verbose=False, warm_start=False)",130,598.1030087471008
AdaBoost,make_regression,"MLPRegressor(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=170, learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
       random_state=None, shuffle=True, solver='adam', tol=0.0001,
       validation_fraction=0.1, verbose=False, warm_start=False)",140,648.0312349001566
AdaBoost,make_regression,"MLPRegressor(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=180, learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
       random_state=None, shuffle=True, solver='adam', tol=0.0001,
       validation_fraction=0.1, verbose=False, warm_start=False)",60,285.1001453399658
AdaBoost,make_regression,"MLPRegressor(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=180, learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
       random_state=None, shuffle=True, solver='adam', tol=0.0001,
       validation_fraction=0.1, verbose=False, warm_start=False)",70,329.21951246261597
AdaBoost,make_regression,"MLPRegressor(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=180, learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
       random_state=None, shuffle=True, solver='adam', tol=0.0001,
       validation_fraction=0.1, verbose=False, warm_start=False)",80,382.22827259699505
AdaBoost,make_regression,"MLPRegressor(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=180, learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
       random_state=None, shuffle=True, solver='adam', tol=0.0001,
       validation_fraction=0.1, verbose=False, warm_start=False)",90,427.0122621854146
AdaBoost,make_regression,"MLPRegressor(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=180, learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
       random_state=None, shuffle=True, solver='adam', tol=0.0001,
       validation_fraction=0.1, verbose=False, warm_start=False)",100,473.82678389549255
AdaBoost,make_regression,"MLPRegressor(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=180, learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
       random_state=None, shuffle=True, solver='adam', tol=0.0001,
       validation_fraction=0.1, verbose=False, warm_start=False)",110,524.9337736765543
AdaBoost,make_regression,"MLPRegressor(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=180, learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
       random_state=None, shuffle=True, solver='adam', tol=0.0001,
       validation_fraction=0.1, verbose=False, warm_start=False)",120,572.3908313910166
AdaBoost,make_regression,"MLPRegressor(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=180, learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
       random_state=None, shuffle=True, solver='adam', tol=0.0001,
       validation_fraction=0.1, verbose=False, warm_start=False)",130,618.3362064361572
AdaBoost,make_regression,"MLPRegressor(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=180, learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
       random_state=None, shuffle=True, solver='adam', tol=0.0001,
       validation_fraction=0.1, verbose=False, warm_start=False)",140,666.3001128037771
AdaBoost,make_regression,"MLPRegressor(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=190, learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
       random_state=None, shuffle=True, solver='adam', tol=0.0001,
       validation_fraction=0.1, verbose=False, warm_start=False)",60,302.8450135389964
AdaBoost,make_regression,"MLPRegressor(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=190, learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
       random_state=None, shuffle=True, solver='adam', tol=0.0001,
       validation_fraction=0.1, verbose=False, warm_start=False)",70,355.39071162541705
AdaBoost,make_regression,"MLPRegressor(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=190, learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
       random_state=None, shuffle=True, solver='adam', tol=0.0001,
       validation_fraction=0.1, verbose=False, warm_start=False)",80,406.964346965154
AdaBoost,make_regression,"MLPRegressor(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=190, learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
       random_state=None, shuffle=True, solver='adam', tol=0.0001,
       validation_fraction=0.1, verbose=False, warm_start=False)",90,459.1888820330302
AdaBoost,make_regression,"MLPRegressor(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=190, learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
       random_state=None, shuffle=True, solver='adam', tol=0.0001,
       validation_fraction=0.1, verbose=False, warm_start=False)",100,509.2063368161519
AdaBoost,make_regression,"MLPRegressor(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=190, learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
       random_state=None, shuffle=True, solver='adam', tol=0.0001,
       validation_fraction=0.1, verbose=False, warm_start=False)",110,555.2536468505859
AdaBoost,make_regression,"MLPRegressor(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=190, learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
       random_state=None, shuffle=True, solver='adam', tol=0.0001,
       validation_fraction=0.1, verbose=False, warm_start=False)",120,564.0868643919626
AdaBoost,make_regression,"MLPRegressor(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=190, learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
       random_state=None, shuffle=True, solver='adam', tol=0.0001,
       validation_fraction=0.1, verbose=False, warm_start=False)",130,546.135055065155
AdaBoost,make_regression,"MLPRegressor(activation='relu', alpha=0.0001, batch_size='auto', beta_1=0.9,
       beta_2=0.999, early_stopping=False, epsilon=1e-08,
       hidden_layer_sizes=190, learning_rate='constant',
       learning_rate_init=0.001, max_iter=200, momentum=0.9,
       n_iter_no_change=10, nesterovs_momentum=True, power_t=0.5,
       random_state=None, shuffle=True, solver='adam', tol=0.0001,
       validation_fraction=0.1, verbose=False, warm_start=False)",140,438.8858614762624
algorithm_name,dataset_name,algorithm,leaf_size,n_neighbors,weights,mean_fit_time
kNN,make_sparse_uncorrelated,auto,25,1,uniform,0.0022820631663004556
kNN,make_sparse_uncorrelated,auto,25,1,distance,0.0022478103637695312
kNN,make_sparse_uncorrelated,auto,25,2,uniform,0.002276738484700521
kNN,make_sparse_uncorrelated,auto,25,2,distance,0.002232074737548828
kNN,make_sparse_uncorrelated,auto,25,3,uniform,0.00195924441019694
kNN,make_sparse_uncorrelated,auto,25,3,distance,0.0020105838775634766
kNN,make_sparse_uncorrelated,auto,25,4,uniform,0.0019931793212890625
kNN,make_sparse_uncorrelated,auto,25,4,distance,0.001997868220011393
kNN,make_sparse_uncorrelated,auto,25,5,uniform,0.0020151138305664062
kNN,make_sparse_uncorrelated,auto,25,5,distance,0.001809517542521159
kNN,make_sparse_uncorrelated,auto,25,6,uniform,0.0018986860911051433
kNN,make_sparse_uncorrelated,auto,25,6,distance,0.001993099848429362
kNN,make_sparse_uncorrelated,auto,25,7,uniform,0.002030452092488607
kNN,make_sparse_uncorrelated,auto,25,7,distance,0.002014636993408203
kNN,make_sparse_uncorrelated,auto,25,8,uniform,0.002045869827270508
kNN,make_sparse_uncorrelated,auto,25,8,distance,0.0019942919413248696
kNN,make_sparse_uncorrelated,auto,25,9,uniform,0.001969575881958008
kNN,make_sparse_uncorrelated,auto,25,9,distance,0.0019933382670084634
kNN,make_sparse_uncorrelated,auto,26,1,uniform,0.0019497871398925781
kNN,make_sparse_uncorrelated,auto,26,1,distance,0.0019745826721191406
kNN,make_sparse_uncorrelated,auto,26,2,uniform,0.0019515355428059895
kNN,make_sparse_uncorrelated,auto,26,2,distance,0.0020112991333007812
kNN,make_sparse_uncorrelated,auto,26,3,uniform,0.001975377400716146
kNN,make_sparse_uncorrelated,auto,26,3,distance,0.002022345860799154
kNN,make_sparse_uncorrelated,auto,26,4,uniform,0.0020362536112467446
kNN,make_sparse_uncorrelated,auto,26,4,distance,0.0019197463989257812
kNN,make_sparse_uncorrelated,auto,26,5,uniform,0.001959562301635742
kNN,make_sparse_uncorrelated,auto,26,5,distance,0.001983165740966797
kNN,make_sparse_uncorrelated,auto,26,6,uniform,0.0019659201304117837
kNN,make_sparse_uncorrelated,auto,26,6,distance,0.0019617080688476562
kNN,make_sparse_uncorrelated,auto,26,7,uniform,0.0019674301147460938
kNN,make_sparse_uncorrelated,auto,26,7,distance,0.0020242532094319663
kNN,make_sparse_uncorrelated,auto,26,8,uniform,0.0020348230997721353
kNN,make_sparse_uncorrelated,auto,26,8,distance,0.0020175774892171225
kNN,make_sparse_uncorrelated,auto,26,9,uniform,0.0019867420196533203
kNN,make_sparse_uncorrelated,auto,26,9,distance,0.0019893646240234375
kNN,make_sparse_uncorrelated,auto,27,1,uniform,0.002000570297241211
kNN,make_sparse_uncorrelated,auto,27,1,distance,0.0019852320353190103
kNN,make_sparse_uncorrelated,auto,27,2,uniform,0.001974344253540039
kNN,make_sparse_uncorrelated,auto,27,2,distance,0.0019713242848714194
kNN,make_sparse_uncorrelated,auto,27,3,uniform,0.002003828684488932
kNN,make_sparse_uncorrelated,auto,27,3,distance,0.0019996960957845054
kNN,make_sparse_uncorrelated,auto,27,4,uniform,0.002063910166422526
kNN,make_sparse_uncorrelated,auto,27,4,distance,0.00200653076171875
kNN,make_sparse_uncorrelated,auto,27,5,uniform,0.0020148754119873047
kNN,make_sparse_uncorrelated,auto,27,5,distance,0.0019853909810384116
kNN,make_sparse_uncorrelated,auto,27,6,uniform,0.0019828478495279946
kNN,make_sparse_uncorrelated,auto,27,6,distance,0.001992464065551758
kNN,make_sparse_uncorrelated,auto,27,7,uniform,0.002008835474650065
kNN,make_sparse_uncorrelated,auto,27,7,distance,0.0020096302032470703
kNN,make_sparse_uncorrelated,auto,27,8,uniform,0.0020318826039632163
kNN,make_sparse_uncorrelated,auto,27,8,distance,0.002017418543497721
kNN,make_sparse_uncorrelated,auto,27,9,uniform,0.002024571100870768
kNN,make_sparse_uncorrelated,auto,27,9,distance,0.001995563507080078
kNN,make_sparse_uncorrelated,auto,28,1,uniform,0.0019578933715820312
kNN,make_sparse_uncorrelated,auto,28,1,distance,0.0019797484079996743
kNN,make_sparse_uncorrelated,auto,28,2,uniform,0.0019287268320719402
kNN,make_sparse_uncorrelated,auto,28,2,distance,0.0019752979278564453
kNN,make_sparse_uncorrelated,auto,28,3,uniform,0.002002875010172526
kNN,make_sparse_uncorrelated,auto,28,3,distance,0.0020318826039632163
kNN,make_sparse_uncorrelated,auto,28,4,uniform,0.0019532044728597007
kNN,make_sparse_uncorrelated,auto,28,4,distance,0.0020087560017903647
kNN,make_sparse_uncorrelated,auto,28,5,uniform,0.002027273178100586
kNN,make_sparse_uncorrelated,auto,28,5,distance,0.0019883314768473306
kNN,make_sparse_uncorrelated,auto,28,6,uniform,0.0019498666127522786
kNN,make_sparse_uncorrelated,auto,28,6,distance,0.0019636154174804688
kNN,make_sparse_uncorrelated,auto,28,7,uniform,0.0020084381103515625
kNN,make_sparse_uncorrelated,auto,28,7,distance,0.0019900004069010415
kNN,make_sparse_uncorrelated,auto,28,8,uniform,0.0019881725311279297
kNN,make_sparse_uncorrelated,auto,28,8,distance,0.002033710479736328
kNN,make_sparse_uncorrelated,auto,28,9,uniform,0.0020081202189127603
kNN,make_sparse_uncorrelated,auto,28,9,distance,0.0020134449005126953
kNN,make_sparse_uncorrelated,auto,29,1,uniform,0.0019432703653971355
kNN,make_sparse_uncorrelated,auto,29,1,distance,0.0019714832305908203
kNN,make_sparse_uncorrelated,auto,29,2,uniform,0.0019683837890625
kNN,make_sparse_uncorrelated,auto,29,2,distance,0.001970370610555013
kNN,make_sparse_uncorrelated,auto,29,3,uniform,0.0019958019256591797
kNN,make_sparse_uncorrelated,auto,29,3,distance,0.001981814702351888
kNN,make_sparse_uncorrelated,auto,29,4,uniform,0.0020380020141601562
kNN,make_sparse_uncorrelated,auto,29,4,distance,0.002006053924560547
kNN,make_sparse_uncorrelated,auto,29,5,uniform,0.002001682917277018
kNN,make_sparse_uncorrelated,auto,29,5,distance,0.0020213921864827475
kNN,make_sparse_uncorrelated,auto,29,6,uniform,0.001989444096883138
kNN,make_sparse_uncorrelated,auto,29,6,distance,0.0019903182983398438
kNN,make_sparse_uncorrelated,auto,29,7,uniform,0.0019985834757486978
kNN,make_sparse_uncorrelated,auto,29,7,distance,0.0019838809967041016
kNN,make_sparse_uncorrelated,auto,29,8,uniform,0.002033233642578125
kNN,make_sparse_uncorrelated,auto,29,8,distance,0.0020177364349365234
kNN,make_sparse_uncorrelated,auto,29,9,uniform,0.0020172595977783203
kNN,make_sparse_uncorrelated,auto,29,9,distance,0.0020096302032470703
kNN,make_sparse_uncorrelated,auto,30,1,uniform,0.0019888877868652344
kNN,make_sparse_uncorrelated,auto,30,1,distance,0.0019744237263997397
kNN,make_sparse_uncorrelated,auto,30,2,uniform,0.0019789536794026694
kNN,make_sparse_uncorrelated,auto,30,2,distance,0.001956462860107422
kNN,make_sparse_uncorrelated,auto,30,3,uniform,0.0020144780476888022
kNN,make_sparse_uncorrelated,auto,30,3,distance,0.001986344655354818
kNN,make_sparse_uncorrelated,auto,30,4,uniform,0.0019671122233072915
kNN,make_sparse_uncorrelated,auto,30,4,distance,0.0020852883656819663
kNN,make_sparse_uncorrelated,auto,30,5,uniform,0.002007722854614258
kNN,make_sparse_uncorrelated,auto,30,5,distance,0.0019861062367757163
kNN,make_sparse_uncorrelated,auto,30,6,uniform,0.001965681711832682
kNN,make_sparse_uncorrelated,auto,30,6,distance,0.002016941706339518
kNN,make_sparse_uncorrelated,auto,30,7,uniform,0.0019992987314860025
kNN,make_sparse_uncorrelated,auto,30,7,distance,0.001982529958089193
kNN,make_sparse_uncorrelated,auto,30,8,uniform,0.002016782760620117
kNN,make_sparse_uncorrelated,auto,30,8,distance,0.0019989808400472007
kNN,make_sparse_uncorrelated,auto,30,9,uniform,0.002014636993408203
kNN,make_sparse_uncorrelated,auto,30,9,distance,0.001993417739868164
kNN,make_sparse_uncorrelated,auto,31,1,uniform,0.001967271169026693
kNN,make_sparse_uncorrelated,auto,31,1,distance,0.001980861028035482
kNN,make_sparse_uncorrelated,auto,31,2,uniform,0.0019638538360595703
kNN,make_sparse_uncorrelated,auto,31,2,distance,0.0019861062367757163
kNN,make_sparse_uncorrelated,auto,31,3,uniform,0.0019958019256591797
kNN,make_sparse_uncorrelated,auto,31,3,distance,0.0019776026407877603
kNN,make_sparse_uncorrelated,auto,31,4,uniform,0.0019991397857666016
kNN,make_sparse_uncorrelated,auto,31,4,distance,0.0020406246185302734
kNN,make_sparse_uncorrelated,auto,31,5,uniform,0.001999934514363607
kNN,make_sparse_uncorrelated,auto,31,5,distance,0.0019857088724772134
kNN,make_sparse_uncorrelated,auto,31,6,uniform,0.001961787541707357
kNN,make_sparse_uncorrelated,auto,31,6,distance,0.0019871393839518228
kNN,make_sparse_uncorrelated,auto,31,7,uniform,0.0020116964975992837
kNN,make_sparse_uncorrelated,auto,31,7,distance,0.0019767284393310547
kNN,make_sparse_uncorrelated,auto,31,8,uniform,0.002030054728190104
kNN,make_sparse_uncorrelated,auto,31,8,distance,0.002050479253133138
kNN,make_sparse_uncorrelated,auto,31,9,uniform,0.0020197232564290366
kNN,make_sparse_uncorrelated,auto,31,9,distance,0.0019926230112711587
kNN,make_sparse_uncorrelated,auto,32,1,uniform,0.001737356185913086
kNN,make_sparse_uncorrelated,auto,32,1,distance,0.0017669995625813801
kNN,make_sparse_uncorrelated,auto,32,2,uniform,0.0017556349436442058
kNN,make_sparse_uncorrelated,auto,32,2,distance,0.0017700990041097004
kNN,make_sparse_uncorrelated,auto,32,3,uniform,0.001811981201171875
kNN,make_sparse_uncorrelated,auto,32,3,distance,0.0017867088317871094
kNN,make_sparse_uncorrelated,auto,32,4,uniform,0.0018016497294108074
kNN,make_sparse_uncorrelated,auto,32,4,distance,0.0017806688944498699
kNN,make_sparse_uncorrelated,auto,32,5,uniform,0.0017961661020914714
kNN,make_sparse_uncorrelated,auto,32,5,distance,0.0017826557159423828
kNN,make_sparse_uncorrelated,auto,32,6,uniform,0.0017479260762532551
kNN,make_sparse_uncorrelated,auto,32,6,distance,0.0017714500427246094
kNN,make_sparse_uncorrelated,auto,32,7,uniform,0.0018115043640136719
kNN,make_sparse_uncorrelated,auto,32,7,distance,0.001773834228515625
kNN,make_sparse_uncorrelated,auto,32,8,uniform,0.001749118169148763
kNN,make_sparse_uncorrelated,auto,32,8,distance,0.0017562707265218098
kNN,make_sparse_uncorrelated,auto,32,9,uniform,0.0017901261647542317
kNN,make_sparse_uncorrelated,auto,32,9,distance,0.0017902056376139324
kNN,make_sparse_uncorrelated,auto,33,1,uniform,0.0017933050791422527
kNN,make_sparse_uncorrelated,auto,33,1,distance,0.0018173058827718098
kNN,make_sparse_uncorrelated,auto,33,2,uniform,0.001804351806640625
kNN,make_sparse_uncorrelated,auto,33,2,distance,0.0018218358357747395
kNN,make_sparse_uncorrelated,auto,33,3,uniform,0.0018070538838704426
kNN,make_sparse_uncorrelated,auto,33,3,distance,0.0018012523651123047
kNN,make_sparse_uncorrelated,auto,33,4,uniform,0.0017495155334472656
kNN,make_sparse_uncorrelated,auto,33,4,distance,0.001757224400838216
kNN,make_sparse_uncorrelated,auto,33,5,uniform,0.0017806688944498699
kNN,make_sparse_uncorrelated,auto,33,5,distance,0.0017661253611246746
kNN,make_sparse_uncorrelated,auto,33,6,uniform,0.0017466545104980469
kNN,make_sparse_uncorrelated,auto,33,6,distance,0.0017557144165039062
kNN,make_sparse_uncorrelated,auto,33,7,uniform,0.0018059412638346355
kNN,make_sparse_uncorrelated,auto,33,7,distance,0.001794894536336263
kNN,make_sparse_uncorrelated,auto,33,8,uniform,0.0017986297607421875
kNN,make_sparse_uncorrelated,auto,33,8,distance,0.0017978350321451824
kNN,make_sparse_uncorrelated,auto,33,9,uniform,0.0017897288004557292
kNN,make_sparse_uncorrelated,auto,33,9,distance,0.0017861525217692058
kNN,make_sparse_uncorrelated,auto,34,1,uniform,0.0017460982004801433
kNN,make_sparse_uncorrelated,auto,34,1,distance,0.0017630259195963542
kNN,make_sparse_uncorrelated,auto,34,2,uniform,0.0017517407735188801
kNN,make_sparse_uncorrelated,auto,34,2,distance,0.0017921129862467449
kNN,make_sparse_uncorrelated,auto,34,3,uniform,0.0017739931742350261
kNN,make_sparse_uncorrelated,auto,34,3,distance,0.0017960866292317708
kNN,make_sparse_uncorrelated,auto,34,4,uniform,0.0017698605855305989
kNN,make_sparse_uncorrelated,auto,34,4,distance,0.0018206437428792317
kNN,make_sparse_uncorrelated,auto,34,5,uniform,0.0017882188161214192
kNN,make_sparse_uncorrelated,auto,34,5,distance,0.0017728010813395183
kNN,make_sparse_uncorrelated,auto,34,6,uniform,0.0017621517181396484
kNN,make_sparse_uncorrelated,auto,34,6,distance,0.0017757415771484375
kNN,make_sparse_uncorrelated,auto,34,7,uniform,0.001760721206665039
kNN,make_sparse_uncorrelated,auto,34,7,distance,0.0017709732055664062
kNN,make_sparse_uncorrelated,auto,34,8,uniform,0.0017516613006591797
kNN,make_sparse_uncorrelated,auto,34,8,distance,0.0018048286437988281
kNN,make_sparse_uncorrelated,auto,34,9,uniform,0.0018007755279541016
kNN,make_sparse_uncorrelated,auto,34,9,distance,0.0018131732940673828
kNN,make_sparse_uncorrelated,ball_tree,25,1,uniform,0.0023829142252604165
kNN,make_sparse_uncorrelated,ball_tree,25,1,distance,0.0023451646169026694
kNN,make_sparse_uncorrelated,ball_tree,25,2,uniform,0.0023325284322102866
kNN,make_sparse_uncorrelated,ball_tree,25,2,distance,0.002358516057332357
kNN,make_sparse_uncorrelated,ball_tree,25,3,uniform,0.0022954940795898438
kNN,make_sparse_uncorrelated,ball_tree,25,3,distance,0.002313852310180664
kNN,make_sparse_uncorrelated,ball_tree,25,4,uniform,0.002329270044962565
kNN,make_sparse_uncorrelated,ball_tree,25,4,distance,0.002338965733846029
kNN,make_sparse_uncorrelated,ball_tree,25,5,uniform,0.002323309580485026
kNN,make_sparse_uncorrelated,ball_tree,25,5,distance,0.0023479461669921875
kNN,make_sparse_uncorrelated,ball_tree,25,6,uniform,0.0023152828216552734
kNN,make_sparse_uncorrelated,ball_tree,25,6,distance,0.0023279190063476562
kNN,make_sparse_uncorrelated,ball_tree,25,7,uniform,0.0022798379262288413
kNN,make_sparse_uncorrelated,ball_tree,25,7,distance,0.0023091634114583335
kNN,make_sparse_uncorrelated,ball_tree,25,8,uniform,0.002325773239135742
kNN,make_sparse_uncorrelated,ball_tree,25,8,distance,0.0023398399353027344
kNN,make_sparse_uncorrelated,ball_tree,25,9,uniform,0.0023260911305745444
kNN,make_sparse_uncorrelated,ball_tree,25,9,distance,0.0023511250813802085
kNN,make_sparse_uncorrelated,ball_tree,26,1,uniform,0.002314011255900065
kNN,make_sparse_uncorrelated,ball_tree,26,1,distance,0.0023293495178222656
kNN,make_sparse_uncorrelated,ball_tree,26,2,uniform,0.0022864341735839844
kNN,make_sparse_uncorrelated,ball_tree,26,2,distance,0.0023388067881266275
kNN,make_sparse_uncorrelated,ball_tree,26,3,uniform,0.002326329549153646
kNN,make_sparse_uncorrelated,ball_tree,26,3,distance,0.0023310979207356772
kNN,make_sparse_uncorrelated,ball_tree,26,4,uniform,0.0022812684377034507
kNN,make_sparse_uncorrelated,ball_tree,26,4,distance,0.0023664633433024087
kNN,make_sparse_uncorrelated,ball_tree,26,5,uniform,0.0023109912872314453
kNN,make_sparse_uncorrelated,ball_tree,26,5,distance,0.002326806386311849
kNN,make_sparse_uncorrelated,ball_tree,26,6,uniform,0.0022827784220377603
kNN,make_sparse_uncorrelated,ball_tree,26,6,distance,0.002322673797607422
kNN,make_sparse_uncorrelated,ball_tree,26,7,uniform,0.0023353099822998047
kNN,make_sparse_uncorrelated,ball_tree,26,7,distance,0.0023447672526041665
kNN,make_sparse_uncorrelated,ball_tree,26,8,uniform,0.0023159186045328775
kNN,make_sparse_uncorrelated,ball_tree,26,8,distance,0.0023550192515055337
